i,j,k,$W_i$,$W_j$,$W_i*W_j$,$W_{ij}$,$\epsilon$,direction
Lysobacter,Mucilaginibacter,Chitinophaga,0.5284793711448729,5.207694185977009,2.7521589485199405,7.609823920107955,0.46879685415183986,beneficial
Lysobacter,Mucilaginibacter,Niastella,0.04449707663574843,0.053788544370787277,0.002393432980992276,0.06305439055319621,0.9268598143758899,deleterious
Lysobacter,Mucilaginibacter,Rhizobium,1.5899745493075694,2.2483014164464197,3.574742031321966,2.0955269105471417,-0.260872127219988,beneficial
Lysobacter,Mucilaginibacter,Variovarax,0.27347951809164917,0.3301064642851131,0.09027735677163093,0.07396279312782261,-0.09933358958693082,deleterious
Lysobacter,Niastella,Arthrobacter,0.19419396675333747,0.30868964296692236,0.059945666263418136,0.5036047237176178,0.7872571208213152,deleterious
Lysobacter,Niastella,Bacillus,10.291889179650026,8.338084570526345,85.81464237040692,1.0514759276270695,-0.9757908849105126,beneficial
Lysobacter,Niastella,Bosea,0.48603649547428,0.3466519934491442,0.16848552004519513,0.0,-1.0,deleterious
Lysobacter,Niastella,Burkholderia,5.784293841813896,3.7962430251071453,21.958585152156214,3.483570894692238,-0.7261575718443286,beneficial
Lysobacter,Niastella,Chitinophaga,0.5284793711448729,0.17018938967796657,0.08994158163254148,0.36074152644769575,0.6008655304803269,deleterious
Lysobacter,Niastella,Mucilaginibacter,0.9007631080572123,0.24190423505145278,0.21789841061714904,1.123857003935994,0.6752039779325687,reciprocal
Lysobacter,Niastella,Rhizobium,1.5899745493075694,3.0310932611410255,4.819361141791913,1.8473820408583241,-0.4457917486109214,beneficial
Lysobacter,Niastella,Variovarax,0.27347951809164917,0.3557783910199219,0.09729810292355057,0.23548981516721998,0.4152545952884519,deleterious
Lysobacter,Paenibacillus,Arthrobacter,0.19419396675333747,0.12519834617549158,0.024312763474776247,0.11843231707627716,0.6593540963945069,deleterious
Lysobacter,Paenibacillus,Bacillus,10.291889179650026,51.45374790915546,529.5562713586772,13.598187267376641,-0.9499288386519954,beneficial
Lysobacter,Paenibacillus,Bosea,0.48603649547428,0.0,0.0,0.8190575142004504,1.0,deleterious
Lysobacter,Paenibacillus,Burkholderia,5.784293841813896,2.7875228662997364,16.123851349452984,2.7393306330723823,-0.7095579488540092,beneficial
Lysobacter,Paenibacillus,Chitinophaga,0.5284793711448729,0.06802804673085548,0.03595141935653653,1.5522950388536962,0.9547281605185514,reciprocal
Lysobacter,Paenibacillus,Mucilaginibacter,0.9007631080572123,0.09971839441068792,0.08982265087984619,2.2394497746034814,0.9228749287570277,reciprocal
Lysobacter,Paenibacillus,Niastella,0.04449707663574843,0.021863696669869054,0.0009728705862599211,0.09039129824416549,0.9787034545661857,deleterious
Lysobacter,Paenibacillus,Rhizobium,1.5899745493075694,2.113415916287765,3.3602775189990832,1.3841741653690336,-0.41650826799245494,beneficial
Lysobacter,Paenibacillus,Variovarax,0.27347951809164917,0.037149297667195255,0.010159572023467785,0.5086921481308203,0.9608382448054844,deleterious
Lysobacter,Rhizobium,Arthrobacter,0.19419396675333747,0.08609310785199865,0.016718762123902525,0.1736313522174609,0.8243367262294362,deleterious
Lysobacter,Rhizobium,Bacillus,10.291889179650026,19.98773609442911,205.71156483595522,0.0,-1.0,reciprocal
Lysobacter,Rhizobium,Bosea,0.48603649547428,0.724629717287107,0.35219648830674377,0.0,-1.0,deleterious
Lysobacter,Rhizobium,Burkholderia,5.784293841813896,6.103576154094049,35.30487796116835,11.113235731309755,-0.5211681454815077,beneficial
Lysobacter,Rhizobium,Chitinophaga,0.5284793711448729,0.032221366091053354,0.017028327289228606,0.5722569307958172,0.942206844459119,deleterious
Lysobacter,Rhizobium,Mucilaginibacter,0.9007631080572123,1.3651684007165379,1.2296933316509224,0.5398172545699,-0.3898682960435992,reciprocal
Lysobacter,Rhizobium,Niastella,0.04449707663574843,0.05509370057525727,0.0024515086166442,0.02285435200015523,0.8062497337066061,deleterious
Lysobacter,Rhizobium,Variovarax,0.27347951809164917,0.24625293200080425,0.0673451331722356,0.08299776032244459,0.10411285020773428,deleterious
Lysobacter,Rhodococcus,Arthrobacter,0.19419396675333747,0.10244189479223689,0.019893597911432546,0.09860931511756643,0.6642513267743153,deleterious
Lysobacter,Rhodococcus,Bacillus,10.291889179650026,20.054144711232084,206.39503496066527,0.0,-1.0,reciprocal
Lysobacter,Rhodococcus,Bosea,0.48603649547428,0.908304022884462,0.44146890410795414,0.0,-1.0,deleterious
Lysobacter,Rhodococcus,Burkholderia,5.784293841813896,4.378491303156501,25.32648028128385,4.796396600859656,-0.6815445868848666,beneficial
Lysobacter,Rhodococcus,Chitinophaga,0.5284793711448729,0.5871841741580683,0.31031472310527747,1.7341404652696772,0.6964328444372188,reciprocal
Lysobacter,Rhodococcus,Mucilaginibacter,0.9007631080572123,0.7296620384984904,0.6572526456292616,1.8881386819844386,0.48357438127564084,reciprocal
Lysobacter,Rhodococcus,Niastella,0.04449707663574843,0.04119559929729187,0.0018330837389871806,0.06176400821951338,0.9423532214276924,deleterious
Lysobacter,Rhodococcus,Rhizobium,1.5899745493075694,2.5702495420271307,4.086631357192574,1.925322775011294,-0.3595018416065303,beneficial
Lysobacter,Rhodococcus,Variovarax,0.27347951809164917,0.20994654402757046,0.05741607968566717,0.2975144211953198,0.6764657895382197,deleterious
Lysobacter,Variovarax,Arthrobacter,0.19419396675333747,0.43218369734360684,0.08392746655327885,0.280827395311903,0.539814405082285,deleterious
Lysobacter,Variovarax,Bacillus,10.291889179650026,8.241069701227817,84.81617608680824,0.0,-1.0,reciprocal
Lysobacter,Variovarax,Bosea,0.48603649547428,0.8161026677324218,0.39665568057187706,0.3246172855217242,-0.09987674353069302,deleterious
Lysobacter,Variovarax,Burkholderia,5.784293841813896,4.151129717313756,24.011354060428616,4.6955072425796995,-0.6728651597945583,beneficial
Lysobacter,Variovarax,Chitinophaga,0.5284793711448729,0.07633674720695935,0.040342396159179006,0.43320723473732814,0.8296170304987706,deleterious
Lysobacter,Variovarax,Mucilaginibacter,0.9007631080572123,0.25191625780568805,0.22691687135119354,0.8813061279277588,0.5904851794289897,deleterious
Lysobacter,Variovarax,Niastella,0.04449707663574843,0.028237112064156168,0.0012564689394909735,0.034394487664764765,0.9295127503343915,deleterious
Lysobacter,Variovarax,Rhizobium,1.5899745493075694,2.2390938606778015,3.5601022519885333,2.4656011386338714,-0.18163873035270808,beneficial
Marmoricola,Methylobacterium,Arthrobacter,0.25609092640416703,0.05128438867873888,0.013133466606809615,0.10861334653806441,0.7842495213212474,deleterious
Marmoricola,Methylobacterium,Bacillus,38.28484030587045,16.012820980979953,613.0482941033093,10.944942637439759,-0.9649196754291518,beneficial
Marmoricola,Methylobacterium,Bosea,0.0,0.5258170298834738,0.0,0.6252842508695209,1.0,deleterious
Marmoricola,Methylobacterium,Burkholderia,3.0574588634671507,5.043638049050061,15.420715857188277,3.708720618320564,-0.6122498827324278,beneficial
Marmoricola,Methylobacterium,Chitinophaga,0.08464817282892914,0.26387675163208413,0.022336684877689066,4.363220596897544,0.9898135249672775,reciprocal
Marmoricola,Methylobacterium,Lysobacter,1.7475352985949653,1.2645387741263274,2.209826144227763,1.5277524534889002,-0.18249079528536225,beneficial
Marmoricola,Methylobacterium,Mucilaginibacter,0.24020865797260854,1.5063306561440495,0.361833665375361,1.2493875220805255,0.5508578608667687,reciprocal
Marmoricola,Methylobacterium,Niastella,0.0,0.27942045887215194,0.0,0.08200425227319988,1.0,deleterious
Marmoricola,Methylobacterium,Rhizobium,1.792178642729136,1.3985644633975682,2.506477361781056,1.6227885405635107,-0.21400627668850128,beneficial
Marmoricola,Methylobacterium,Variovarax,0.1707891944222496,0.7782176175597931,0.1329111599882394,1.033743476422499,0.7721499476534956,reciprocal
Marmoricola,Mucilaginibacter,Arthrobacter,0.25609092640416703,0.06773119508717981,0.017345344496337244,0.20376063474112252,0.8431037952374054,deleterious
Marmoricola,Mucilaginibacter,Bacillus,38.28484030587045,11.51537095224888,440.8641379697077,11.937383625056242,-0.9472732177091066,beneficial
Marmoricola,Mucilaginibacter,Bosea,0.0,0.0,0.0,0.0,0.0,deleterious
Marmoricola,Mucilaginibacter,Burkholderia,3.0574588634671507,3.478289511583679,10.634727096896347,2.5224083827246604,-0.6165718006580382,beneficial
Marmoricola,Mucilaginibacter,Chitinophaga,0.08464817282892914,5.207694185977009,0.44082179749479133,5.428502597959825,0.8497878911459801,reciprocal
Marmoricola,Mucilaginibacter,Lysobacter,1.7475352985949653,0.9167452198599323,1.6020446315234338,1.3632850895115634,-0.08051702996742485,beneficial
Marmoricola,Mucilaginibacter,Niastella,0.0,0.053788544370787277,0.0,0.0065091781851391115,1.0,deleterious
Marmoricola,Mucilaginibacter,Rhizobium,1.792178642729136,2.2483014164464197,4.029357780972938,2.0390213856548134,-0.3279848441678984,beneficial
Marmoricola,Mucilaginibacter,Variovarax,0.1707891944222496,0.3301064642851131,0.056378617108831575,0.1081000350344193,0.31445672281252357,deleterious
Marmoricola,Niastella,Arthrobacter,0.25609092640416703,0.30868964296692236,0.07905261663877071,0.12035607042873062,0.20712966118661813,deleterious
Marmoricola,Niastella,Bacillus,38.28484030587045,8.338084570526345,319.22223623944353,13.368593085833343,-0.9196093703909151,beneficial
Marmoricola,Niastella,Bosea,0.0,0.3466519934491442,0.0,0.0,0.0,deleterious
Marmoricola,Niastella,Burkholderia,3.0574588634671507,3.7962430251071453,11.60685688498919,4.258595579193821,-0.4631611561274037,beneficial
Marmoricola,Niastella,Chitinophaga,0.08464817282892914,0.17018938967796657,0.014406220871110483,1.2699660730320699,0.9775669080694193,reciprocal
Marmoricola,Niastella,Lysobacter,1.7475352985949653,1.2468601378648392,2.1789321033297915,0.8552093555084832,-0.4362758842259586,reciprocal
Marmoricola,Niastella,Mucilaginibacter,0.24020865797260854,0.24190423505145278,0.05810749165959992,1.551919994630278,0.9278180128545485,reciprocal
Marmoricola,Niastella,Rhizobium,1.792178642729136,3.0310932611410255,5.432260606737153,1.3435353387929074,-0.6034309918440719,beneficial
Marmoricola,Niastella,Variovarax,0.1707891944222496,0.3557783910199219,0.06076310479513659,0.2768449330776222,0.6400375703256354,deleterious
Marmoricola,Paenibacillus,Arthrobacter,0.25609092640416703,0.12519834617549158,0.03206216045635124,0.21534098929968545,0.7408104101506581,deleterious
Marmoricola,Paenibacillus,Bacillus,38.28484030587045,51.45374790915546,1969.8985218405326,40.84780842812503,-0.9593705005815752,beneficial
Marmoricola,Paenibacillus,Bosea,0.0,0.0,0.0,0.4455079893691486,1.0,deleterious
Marmoricola,Paenibacillus,Burkholderia,3.0574588634671507,2.7875228662997364,8.522736494685486,1.2550533251663338,-0.7432848632892062,beneficial
Marmoricola,Paenibacillus,Chitinophaga,0.08464817282892914,0.06802804673085548,0.005758449856887923,0.11826947463233811,0.9071426877358068,deleterious
Marmoricola,Paenibacillus,Lysobacter,1.7475352985949653,0.7074685543646041,1.236326271398097,1.3286553738347842,0.03599600901951267,beneficial
Marmoricola,Paenibacillus,Mucilaginibacter,0.24020865797260854,0.09971839441068792,0.023953221696574614,0.22936339707599832,0.8108831405326804,deleterious
Marmoricola,Paenibacillus,Niastella,0.0,0.021863696669869054,0.0,0.02207402385566168,1.0,deleterious
Marmoricola,Paenibacillus,Rhizobium,1.792178642729136,2.113415916287765,3.78761886837476,2.760626677647899,-0.15683470992480514,beneficial
Marmoricola,Paenibacillus,Variovarax,0.1707891944222496,0.037149297667195255,0.006344698621932634,0.27971951852240884,0.9556414382388045,deleterious
Marmoricola,Rhizobium,Arthrobacter,0.25609092640416703,0.08609310785199865,0.022047663746832202,0.1646364547395522,0.7637971143384623,deleterious
Marmoricola,Rhizobium,Bacillus,38.28484030587045,19.98773609442911,765.2272844511012,23.73208700311936,-0.9398395206095949,beneficial
Marmoricola,Rhizobium,Bosea,0.0,0.724629717287107,0.0,0.3618522634204308,1.0,deleterious
Marmoricola,Rhizobium,Burkholderia,3.0574588634671507,6.103576154094049,18.661433011181593,4.833550130972401,-0.588546192884881,beneficial
Marmoricola,Rhizobium,Chitinophaga,0.08464817282892914,0.032221366091053354,0.002727479765659681,0.23102790137943305,0.9766638119533452,deleterious
Marmoricola,Rhizobium,Lysobacter,1.7475352985949653,1.2082001799458448,2.1113724622241525,0.1578175481489948,-0.8609040693572918,reciprocal
Marmoricola,Rhizobium,Mucilaginibacter,0.24020865797260854,1.3651684007165379,0.32792526944273187,1.4242838147163042,0.6257007540853858,reciprocal
Marmoricola,Rhizobium,Niastella,0.0,0.05509370057525727,0.0,0.06872802911436059,1.0,deleterious
Marmoricola,Rhizobium,Variovarax,0.1707891944222496,0.24625293200080425,0.04205733988053437,0.4448228179656021,0.8272374045120757,deleterious
Marmoricola,Rhodococcus,Arthrobacter,0.25609092640416703,0.10244189479223689,0.02623443973994216,0.08198612223986511,0.5151671870852563,deleterious
Marmoricola,Rhodococcus,Bacillus,38.28484030587045,20.054144711232084,767.7697277403369,17.854845119763425,-0.9545461134069111,beneficial
Marmoricola,Rhodococcus,Bosea,0.0,0.908304022884462,0.0,0.22083141556378483,1.0,deleterious
Marmoricola,Rhodococcus,Burkholderia,3.0574588634671507,4.378491303156501,13.38705704344968,5.342336068531164,-0.4295238466521618,beneficial
Marmoricola,Rhodococcus,Chitinophaga,0.08464817282892914,0.5871841741580683,0.049704067456544196,1.647246189291668,0.9414195351232161,reciprocal
Marmoricola,Rhodococcus,Lysobacter,1.7475352985949653,0.7139416730818666,1.2476382748485089,1.346774786031127,0.0382115371979379,beneficial
Marmoricola,Rhodococcus,Mucilaginibacter,0.24020865797260854,0.7296620384984904,0.17527113904128022,0.9828732295776959,0.6973241958594826,deleterious
Marmoricola,Rhodococcus,Niastella,0.0,0.04119559929729187,0.0,0.027354380008634317,1.0,deleterious
Marmoricola,Rhodococcus,Rhizobium,1.792178642729136,2.5702495420271307,4.606346335705367,1.7472575425468015,-0.44999481364347826,beneficial
Marmoricola,Rhodococcus,Variovarax,0.1707891944222496,0.20994654402757046,0.03585660112620412,0.3575816338734142,0.8177269114363586,deleterious
Marmoricola,Variovarax,Arthrobacter,0.25609092640416703,0.43218369734360684,0.11067832342950241,0.13174003894204947,0.08688168382338134,deleterious
Marmoricola,Variovarax,Bacillus,38.28484030587045,8.241069701227817,315.50803746105447,13.342763603238707,-0.9188521751502129,beneficial
Marmoricola,Variovarax,Bosea,0.0,0.8161026677324218,0.0,0.0,0.0,deleterious
Marmoricola,Variovarax,Burkholderia,3.0574588634671507,4.151129717313756,12.691908347602832,3.235316724743444,-0.5937375518902187,beneficial
Marmoricola,Variovarax,Chitinophaga,0.08464817282892914,0.07633674720695935,0.0064617661707729685,0.5712251486261268,0.9776288297163706,deleterious
Marmoricola,Variovarax,Lysobacter,1.7475352985949653,2.765970117073514,4.833630414444814,1.1660227830853716,-0.611303272140671,beneficial
Marmoricola,Variovarax,Mucilaginibacter,0.24020865797260854,0.25191625780568805,0.060512466208985996,1.1262372009739128,0.8980198303276036,reciprocal
Marmoricola,Variovarax,Niastella,0.0,0.028237112064156168,0.0,0.04163699441915718,1.0,deleterious
Marmoricola,Variovarax,Rhizobium,1.792178642729136,2.2390938606778015,4.012856196172684,2.4168221184325223,-0.2482292269762116,beneficial
Methylobacterium,Mucilaginibacter,Arthrobacter,0.05128438867873888,0.06773119508717981,0.003473552934526419,0.0003726563490366429,-0.8062214915713477,deleterious
Methylobacterium,Mucilaginibacter,Bacillus,16.012820980979953,11.51537095224888,184.39357358793796,0.0,-1.0,reciprocal
Methylobacterium,Mucilaginibacter,Bosea,0.5258170298834738,0.0,0.0,0.0,0.0,deleterious
Methylobacterium,Mucilaginibacter,Burkholderia,5.043638049050061,3.478289511583679,17.5432333262352,3.77099813892563,-0.646152089031264,beneficial
Methylobacterium,Mucilaginibacter,Chitinophaga,0.26387675163208413,5.207694185977009,1.3741894252889038,10.716770145838609,0.772691420030816,beneficial
Methylobacterium,Mucilaginibacter,Lysobacter,1.2645387741263274,0.9167452198599323,1.1592598765078492,0.24076029399720814,-0.6560616781537456,reciprocal
Methylobacterium,Mucilaginibacter,Niastella,0.27942045887215194,0.053788544370787277,0.015029619750150486,0.06554029904514874,0.62691734148732,deleterious
Methylobacterium,Mucilaginibacter,Rhizobium,1.3985644633975682,2.2483014164464197,3.1443944640483794,2.2452744206663295,-0.16682287216789626,beneficial
Methylobacterium,Mucilaginibacter,Variovarax,0.7782176175597931,0.3301064642851131,0.25689466617704765,0.05843282649220512,-0.6293832421805647,deleterious
Methylobacterium,Niastella,Arthrobacter,0.05128438867873888,0.30868964296692236,0.01583095963101678,0.0,-1.0,deleterious
Methylobacterium,Niastella,Bacillus,16.012820980979953,8.338084570526345,133.51625555210947,0.0,-1.0,reciprocal
Methylobacterium,Niastella,Bosea,0.5258170298834738,0.3466519934491442,0.18227552159861443,0.22924503733954155,0.11413649870160138,deleterious
Methylobacterium,Niastella,Burkholderia,5.043638049050061,3.7962430251071453,19.146875764871307,5.94279109569594,-0.5262758067915151,beneficial
Methylobacterium,Niastella,Chitinophaga,0.26387675163208413,0.17018938967796657,0.04490902331046877,11.675151242453495,0.9923363835522835,reciprocal
Methylobacterium,Niastella,Lysobacter,1.2645387741263274,1.2468601378648392,1.5767029902425873,0.04184570687111142,-0.948292310332419,reciprocal
Methylobacterium,Niastella,Mucilaginibacter,1.5063306561440495,0.24190423505145278,0.3643877651090792,1.0405324121788335,0.4812690841802828,reciprocal
Methylobacterium,Niastella,Rhizobium,1.3985644633975682,3.0310932611410255,4.239179320275683,0.7346561764557983,-0.7045916870638074,reciprocal
Methylobacterium,Niastella,Variovarax,0.7782176175597931,0.3557783910199219,0.27687301183878016,0.5030332336297048,0.28998385780982117,deleterious
Methylobacterium,Paenibacillus,Arthrobacter,0.05128438867873888,0.12519834617549158,0.006420720647199211,0.08277686873164504,0.8560337629769607,deleterious
Methylobacterium,Paenibacillus,Bacillus,16.012820980979953,51.45374790915546,823.919654069778,13.166960375274126,-0.968540984533594,beneficial
Methylobacterium,Paenibacillus,Bosea,0.5258170298834738,0.0,0.0,0.0,0.0,deleterious
Methylobacterium,Paenibacillus,Burkholderia,5.043638049050061,2.7875228662997364,14.059256391066437,4.937524108893615,-0.48017253671968274,beneficial
Methylobacterium,Paenibacillus,Chitinophaga,0.26387675163208413,0.06802804673085548,0.017951019991213766,0.830658220802592,0.9576930838640834,deleterious
Methylobacterium,Paenibacillus,Lysobacter,1.2645387741263274,0.7074685543646041,0.8946214184691414,0.884274394870629,-0.005816542779470909,deleterious
Methylobacterium,Paenibacillus,Mucilaginibacter,1.5063306561440495,0.09971839441068792,0.15020887448228265,1.4045989744657736,0.8067814301504713,reciprocal
Methylobacterium,Paenibacillus,Niastella,0.27942045887215194,0.021863696669869054,0.0061091641561363515,0.1838725093550657,0.9356868055404709,deleterious
Methylobacterium,Paenibacillus,Rhizobium,1.3985644633975682,2.113415916287765,2.955748396898878,1.6996440873660401,-0.2698170592014382,beneficial
Methylobacterium,Paenibacillus,Variovarax,0.7782176175597931,0.037149297667195255,0.028910237924584272,0.9167175343101925,0.9388549305055593,deleterious
Methylobacterium,Rhizobium,Arthrobacter,0.05128438867873888,0.08609310785199865,0.004415232405642485,0.0,-1.0,deleterious
Methylobacterium,Rhizobium,Bacillus,16.012820980979953,19.98773609442911,320.0600398951648,0.0,-1.0,reciprocal
Methylobacterium,Rhizobium,Bosea,0.5258170298834738,0.724629717287107,0.3810226457092079,0.31470655210988485,-0.09531883067033063,deleterious
Methylobacterium,Rhizobium,Burkholderia,5.043638049050061,6.103576154094049,30.784228926063385,6.361015705210238,-0.6575057847456081,beneficial
Methylobacterium,Rhizobium,Chitinophaga,0.26387675163208413,0.032221366091053354,0.008502469417255343,9.064789984631519,0.9981258248953584,reciprocal
Methylobacterium,Rhizobium,Lysobacter,1.2645387741263274,1.2082001799458448,1.527815974447927,0.09988859180463686,-0.8772644693937197,reciprocal
Methylobacterium,Rhizobium,Mucilaginibacter,1.5063306561440495,1.3651684007165379,2.056395012798465,1.2852080335964557,-0.23078353966489296,beneficial
Methylobacterium,Rhizobium,Niastella,0.27942045887215194,0.05509370057525727,0.015394307095703327,0.2930820184929489,0.9001913221941618,deleterious
Methylobacterium,Rhizobium,Variovarax,0.7782176175597931,0.24625293200080425,0.19163837005877962,0.2920395399922527,0.2075785721181268,deleterious
Methylobacterium,Rhodococcus,Arthrobacter,0.05128438867873888,0.10244189479223689,0.005253669949511553,0.0,-1.0,deleterious
Methylobacterium,Rhodococcus,Bacillus,16.012820980979953,20.054144711232084,321.1234291876253,0.0,-1.0,reciprocal
Methylobacterium,Rhodococcus,Bosea,0.5258170298834738,0.908304022884462,0.4776017235443186,0.682528279907386,0.17664102794803574,deleterious
Methylobacterium,Rhodococcus,Burkholderia,5.043638049050061,4.378491303156501,22.083525334034917,6.08761700337558,-0.5678118458624666,beneficial
Methylobacterium,Rhodococcus,Chitinophaga,0.26387675163208413,0.5871841741580683,0.15494425248659904,1.571476595639123,0.8205023385175018,reciprocal
Methylobacterium,Rhodococcus,Lysobacter,1.2645387741263274,0.7139416730818666,0.9028069280766429,0.2520176896556158,-0.5635394573584591,deleterious
Methylobacterium,Rhodococcus,Mucilaginibacter,1.5063306561440495,0.7296620384984904,1.0991122972148357,1.54080009017708,0.16731153468263651,beneficial
Methylobacterium,Rhodococcus,Niastella,0.27942045887215194,0.04119559929729187,0.011510893259162595,0.12261080710706923,0.828351516156878,deleterious
Methylobacterium,Rhodococcus,Rhizobium,1.3985644633975682,2.5702495420271307,3.5946596715430195,1.8269907939225662,-0.3260388859222879,beneficial
Methylobacterium,Rhodococcus,Variovarax,0.7782176175597931,0.20994654402757046,0.1633840993080481,1.7593949277846348,0.8300542111122449,reciprocal
Methylobacterium,Variovarax,Arthrobacter,0.05128438867873888,0.43218369734360684,0.02216427671518398,0.0,-1.0,deleterious
Methylobacterium,Variovarax,Bacillus,16.012820980979953,8.241069701227817,131.962773817539,0.0,-1.0,reciprocal
Methylobacterium,Variovarax,Bosea,0.5258170298834738,0.8161026677324218,0.4291206808270415,0.30964602692696264,-0.16172176229124524,deleterious
Methylobacterium,Variovarax,Burkholderia,5.043638049050061,4.151129717313756,20.936795788786085,5.197113901171504,-0.6022704629480995,beneficial
Methylobacterium,Variovarax,Chitinophaga,0.26387675163208413,0.07633674720695935,0.020143492883132004,0.6597589284466223,0.9407459298534772,deleterious
Methylobacterium,Variovarax,Lysobacter,1.2645387741263274,2.765970117073514,3.4976764611141955,0.05768451814492795,-0.9675506827681118,reciprocal
Methylobacterium,Variovarax,Mucilaginibacter,1.5063306561440495,0.25191625780568805,0.3794691819137956,2.287997057443754,0.7154834229465716,reciprocal
Methylobacterium,Variovarax,Niastella,0.27942045887215194,0.028237112064156168,0.007890026810190895,0.13040986595199022,0.8858997407357575,deleterious
Methylobacterium,Variovarax,Rhizobium,1.3985644633975682,2.2390938606778015,3.131517103755639,1.6114237128926572,-0.32049596434500505,beneficial
Mucilaginibacter,Niastella,Arthrobacter,0.06773119508717981,0.30868964296692236,0.0209079184291845,0.30280413908033904,0.870823974923644,deleterious
Mucilaginibacter,Niastella,Bacillus,11.51537095224888,8.338084570526345,96.01613686083364,0.0,-1.0,reciprocal
Mucilaginibacter,Niastella,Bosea,0.0,0.3466519934491442,0.0,0.28837944713729124,1.0,deleterious
Mucilaginibacter,Niastella,Burkholderia,3.478289511583679,3.7962430251071453,13.20443229765288,3.489717437882452,-0.5819233092831071,beneficial
Mucilaginibacter,Niastella,Chitinophaga,5.207694185977009,0.17018938967796657,0.8862942951409221,3.9671390189619387,0.6347763581852157,reciprocal
Mucilaginibacter,Niastella,Lysobacter,0.9167452198599323,1.2468601378648392,1.1430530712214875,0.9280790896717791,-0.1037953953923401,reciprocal
Mucilaginibacter,Niastella,Rhizobium,2.2483014164464197,3.0310932611410255,6.814811272404565,2.142772270557759,-0.5215735895109201,beneficial
Mucilaginibacter,Niastella,Variovarax,0.3301064642851131,0.3557783910199219,0.11744474672863285,0.08487012866578873,-0.16100950560030988,deleterious
Mucilaginibacter,Paenibacillus,Arthrobacter,0.06773119508717981,0.12519834617549158,0.008479833609404493,0.09159470468559522,0.8305296481227294,deleterious
Mucilaginibacter,Paenibacillus,Bacillus,11.51537095224888,51.45374790915546,592.5089940574253,11.205899941423244,-0.9628768478206714,beneficial
Mucilaginibacter,Paenibacillus,Bosea,0.0,0.0,0.0,0.9411245949413116,1.0,deleterious
Mucilaginibacter,Paenibacillus,Burkholderia,3.478289511583679,2.7875228662997364,9.695811549150047,2.419719473231459,-0.6005590726875422,beneficial
Mucilaginibacter,Paenibacillus,Chitinophaga,5.207694185977009,0.06802804673085548,0.35426926344364834,9.163099303644678,0.9255531062086355,reciprocal
Mucilaginibacter,Paenibacillus,Lysobacter,0.9167452198599323,0.7074685543646041,0.6485684154149675,0.989781709055843,0.208266406883625,deleterious
Mucilaginibacter,Paenibacillus,Niastella,0.053788544370787277,0.021863696669869054,0.0011760164184366857,0.025262033225938188,0.911036068525811,deleterious
Mucilaginibacter,Paenibacillus,Rhizobium,2.2483014164464197,2.113415916287765,4.75159599813019,1.925048957887934,-0.4233484120934861,beneficial
Mucilaginibacter,Paenibacillus,Variovarax,0.3301064642851131,0.037149297667195255,0.012263223303593026,0.22890075937135987,0.8982997115276395,deleterious
Mucilaginibacter,Rhizobium,Arthrobacter,0.06773119508717981,0.08609310785199865,0.005831189083585333,0.03569274192462202,0.7191407970294152,deleterious
Mucilaginibacter,Rhizobium,Bacillus,11.51537095224888,19.98773609442911,230.16619562300545,0.0,-1.0,reciprocal
Mucilaginibacter,Rhizobium,Bosea,0.0,0.724629717287107,0.0,0.3619633957675562,1.0,deleterious
Mucilaginibacter,Rhizobium,Burkholderia,3.478289511583679,6.103576154094049,21.23000491993758,6.576427909528247,-0.5269851440592294,beneficial
Mucilaginibacter,Rhizobium,Chitinophaga,5.207694185977009,0.032221366091053354,0.1677990208566153,8.43772624755657,0.9610020270412718,reciprocal
Mucilaginibacter,Rhizobium,Lysobacter,0.9167452198599323,1.2082001799458448,1.1076117395992633,0.9204631263130355,-0.09227894710979606,reciprocal
Mucilaginibacter,Rhizobium,Niastella,0.053788544370787277,0.05509370057525727,0.002963409957943094,0.7561958275793778,0.992192916027588,deleterious
Mucilaginibacter,Rhizobium,Variovarax,0.3301064642851131,0.24625293200080425,0.08128968470262787,0.29896039598660057,0.5724409338439327,deleterious
Mucilaginibacter,Rhodococcus,Arthrobacter,0.06773119508717981,0.10244189479223689,0.006938511961273347,0.21915430578908698,0.9386224469197029,deleterious
Mucilaginibacter,Rhodococcus,Bacillus,11.51537095224888,20.054144711232084,230.93091547991745,0.0,-1.0,reciprocal
Mucilaginibacter,Rhodococcus,Bosea,0.0,0.908304022884462,0.0,0.0,0.0,deleterious
Mucilaginibacter,Rhodococcus,Burkholderia,3.478289511583679,4.378491303156501,15.229660376329614,2.2953895171993732,-0.7380447381154753,beneficial
Mucilaginibacter,Rhodococcus,Chitinophaga,5.207694185977009,0.5871841741580683,3.057875609860684,4.55675390718262,0.1968419204069088,beneficial
Mucilaginibacter,Rhodococcus,Lysobacter,0.9167452198599323,0.7139416730818666,0.6545026160566038,0.9553499511557262,0.1868788119026818,deleterious
Mucilaginibacter,Rhodococcus,Niastella,0.053788544370787277,0.04119559929729187,0.002215851320683557,0.014929807121152813,0.7415262495516934,deleterious
Mucilaginibacter,Rhodococcus,Rhizobium,2.2483014164464197,2.5702495420271307,5.7786956859603595,3.093519149796487,-0.30265008071514005,beneficial
Mucilaginibacter,Rhodococcus,Variovarax,0.3301064642851131,0.20994654402757046,0.06930471133782011,0.30172480320630124,0.6264194161320356,deleterious
